"Date","Price","Open","High","Low","Vol.","Change %"
"11/04/2019","12,752.47","12,557.81","12,761.00","12,557.81","","1.55%"
"11/01/2019","12,557.81","12,414.23","12,557.81","12,400.75","","1.16%"
"10/31/2019","12,414.23","12,430.74","12,465.02","12,322.82","","-0.13%"
"10/30/2019","12,430.74","12,544.01","12,603.89","12,308.39","","-0.90%"
"10/29/2019","12,544.01","12,528.44","12,583.57","12,504.77","","0.12%"
"10/28/2019","12,528.44","12,474.80","12,545.40","12,393.43","","0.43%"
"10/25/2019","12,474.80","12,485.30","12,503.45","12,385.30","","-0.08%"
"10/24/2019","12,485.30","12,496.30","12,568.52","12,444.59","","-0.09%"
"10/23/2019","12,496.30","12,518.37","12,518.37","12,409.30","","-0.18%"
"10/22/2019","12,518.37","12,510.00","12,569.48","12,435.82","","0.07%"
"10/21/2019","12,510.00","12,364.62","12,551.37","12,364.62","","1.18%"
"10/18/2019","12,364.62","12,316.80","12,406.24","12,295.68","","0.39%"
"10/17/2019","12,316.80","12,287.05","12,470.40","12,256.45","","0.24%"
"10/16/2019","12,287.05","12,163.06","12,339.65","12,119.36","","1.02%"
"10/15/2019","12,163.06","11,955.93","12,177.70","11,955.93","","1.73%"
"10/14/2019","11,955.93","11,996.20","11,996.20","11,871.44","","-0.34%"
"10/11/2019","11,996.20","11,742.11","11,996.20","11,742.11","","2.16%"
"10/10/2019","11,742.11","11,531.11","11,742.11","11,507.96","","1.83%"
"10/09/2019","11,531.11","11,478.56","11,594.60","11,458.69","","0.46%"
"10/08/2019","11,478.56","11,587.17","11,622.27","11,394.38","","-0.94%"
"10/07/2019","11,587.17","11,496.78","11,588.44","11,426.66","","0.79%"
"10/04/2019","11,496.78","11,487.46","11,532.81","11,418.48","","0.08%"
"10/03/2019","11,487.46","11,467.76","11,554.68","11,368.27","","0.17%"
"10/02/2019","11,467.76","11,783.15","11,783.15","11,467.76","","-2.68%"
"10/01/2019","11,783.15","11,873.41","12,028.34","11,783.15","","-0.76%"
"09/30/2019","11,873.41","11,829.56","11,907.02","11,812.23","","0.37%"
"09/27/2019","11,829.56","11,763.31","11,862.37","11,759.61","","0.56%"
"09/26/2019","11,763.31","11,704.12","11,793.42","11,668.22","","0.51%"
"09/25/2019","11,704.12","11,731.78","11,731.78","11,455.80","","-0.24%"
"09/24/2019","11,731.78","11,787.90","11,861.64","11,727.07","","-0.48%"
"09/23/2019","11,787.90","11,977.88","11,977.88","11,745.86","","-1.59%"
"09/20/2019","11,977.88","11,953.59","12,031.54","11,923.92","","0.20%"
"09/19/2019","11,953.59","11,739.79","11,964.42","11,739.79","","1.82%"
"09/18/2019","11,739.79","11,679.58","11,799.41","11,679.58","","0.52%"
"09/17/2019","11,679.58","11,859.21","11,859.21","11,651.26","","-1.51%"
"09/16/2019","11,859.21","11,996.00","11,996.00","11,770.92","","-1.14%"
"09/13/2019","11,996.00","11,740.47","11,997.52","11,740.47","","2.18%"
