"Date","Price","Open","High","Low","Vol.","Change %"
"02/04/2021","2,311.66","2,288.77","2,311.66","2,287.87","6.47M","1.02%"
"02/03/2021","2,288.25","2,267.00","2,289.31","2,267.00","6.39M","0.94%"
"02/02/2021","2,266.84","2,235.31","2,267.02","2,235.31","6.68M","1.42%"
"02/01/2021","2,235.21","2,220.19","2,245.76","2,217.39","7.03M","0.67%"
"01/29/2021","2,220.29","2,205.05","2,224.31","2,188.62","9.70M","-0.15%"
"01/28/2021","2,223.58","2,212.79","2,232.75","2,159.95","12.02M","0.49%"
"01/27/2021","2,212.79","2,229.74","2,250.37","2,206.73","9.85M","-0.76%"
"01/26/2021","2,229.70","2,235.14","2,250.10","2,204.12","8.41M","-0.30%"
"01/25/2021","2,236.50","2,275.48","2,281.11","2,212.12","13.57M","-1.71%"
"01/22/2021","2,275.52","2,266.38","2,290.00","2,252.64","16.05M","0.41%"
"01/21/2021","2,266.24","2,268.02","2,293.32","2,259.78","8.24M","-0.08%"
"01/20/2021","2,268.02","2,243.29","2,268.02","2,243.29","8.24M","1.11%"
"01/19/2021","2,243.05","2,208.09","2,245.27","2,208.09","7.57M","1.60%"
"01/18/2021","2,207.65","2,183.97","2,207.65","2,173.59","6.93M","1.10%"
"01/15/2021","2,183.73","2,206.94","2,211.77","2,182.23","10.27M","-1.03%"
"01/14/2021","2,206.54","2,155.45","2,208.58","2,155.45","12.56M","2.37%"
"01/13/2021","2,155.46","2,191.20","2,193.57","2,154.09","12.00M","-1.61%"
"01/12/2021","2,190.79","2,178.81","2,201.96","2,178.81","8.32M","0.55%"
"01/11/2021","2,178.73","2,205.04","2,205.04","2,168.59","10.61M","-1.18%"
"01/08/2021","2,204.71","2,184.30","2,211.26","2,184.30","11.92M","0.94%"
"01/07/2021","2,184.20","2,158.07","2,186.58","2,154.56","12.26M","1.26%"
"01/06/2021","2,157.12","2,106.15","2,159.68","2,106.15","10.15M","2.55%"
"01/05/2021","2,103.39","2,112.96","2,122.15","2,099.18","12.49M","-0.45%"
"01/04/2021","2,112.96","2,155.11","2,168.15","2,112.96","13.44M","-1.96%"
"12/30/2020","2,155.11","2,151.39","2,155.11","2,144.76","7.37M","0.14%"
"12/29/2020","2,152.03","2,145.36","2,152.03","2,136.05","8.62M","0.32%"
"12/28/2020","2,145.14","2,110.13","2,145.14","2,110.13","9.92M","1.65%"
"12/23/2020","2,110.35","2,063.74","2,110.76","2,063.74","10.53M","2.26%"
"12/22/2020","2,063.62","2,036.24","2,071.24","2,036.24","10.18M","1.35%"
"12/21/2020","2,036.16","2,083.31","2,083.31","2,021.59","14.25M","-2.27%"
"12/18/2020","2,083.52","2,070.05","2,093.74","2,064.90","18.08M","0.67%"
"12/17/2020","2,069.57","2,081.54","2,101.15","2,068.59","17.62M","-0.51%"
"12/16/2020","2,080.27","2,080.30","2,092.98","2,075.84","46.83M","0.22%"
"12/15/2020","2,075.68","2,075.69","2,087.49","2,063.48","21.00M","0.00%"
"12/14/2020","2,075.69","2,057.99","2,089.94","2,057.99","20.16M","0.90%"
"12/11/2020","2,057.27","2,079.69","2,079.69","2,050.08","17.68M","-1.12%"
"12/10/2020","2,080.49","2,079.34","2,096.38","2,063.86","17.07M","0.06%"
"12/09/2020","2,079.34","2,064.43","2,082.54","2,064.43","7.74M","0.71%"
"12/08/2020","2,064.66","2,065.36","2,083.75","2,058.44","11.58M","-0.04%"
"12/07/2020","2,065.48","2,078.46","2,078.46","2,051.99","11.23M","-0.59%"
"12/04/2020","2,077.82","2,075.58","2,084.86","2,072.87","7.93M","0.11%"
"12/03/2020","2,075.58","2,080.57","2,088.24","2,070.36","7.11M","-0.30%"
"12/02/2020","2,081.85","2,083.88","2,086.70","2,064.46","6.72M","-0.09%"
"12/01/2020","2,083.69","2,080.64","2,098.74","2,064.87","6.91M","0.18%"
"11/30/2020","2,079.93","2,095.81","2,095.81","2,057.49","9.91M","-0.71%"
"11/27/2020","2,094.70","2,086.81","2,098.54","2,069.29","6.31M","0.38%"
