"Date","Price","Open","High","Low","Vol.","Change %"
"01/30/2014","8,231.24","8,056.77","8,231.24","8,056.77","8.31M","1.29%"
"01/29/2014","8,126.19","8,258.06","8,258.06","8,092.92","11.15M","-0.64%"
"01/28/2014","8,178.64","8,129.89","8,178.64","8,125.89","9.85M","1.28%"
"01/27/2014","8,075.39","8,108.16","8,144.51","8,075.39","10.35M","-1.88%"
"01/26/2014","8,230.17","8,230.17","8,230.17","8,230.17","","0.00%"
"01/24/2014","8,230.17","8,390.70","8,390.70","8,230.17","7.36M","-2.38%"
"01/23/2014","8,431.09","8,500.71","8,526.14","8,431.09","18.53M","-0.19%"
"01/22/2014","8,446.76","8,403.29","8,446.76","8,367.77","13.57M","1.56%"
"01/21/2014","8,316.93","8,286.85","8,317.87","8,286.85","7.13M","1.78%"
"01/20/2014","8,171.82","8,124.36","8,171.82","8,124.36","3.47M","0.69%"
"01/17/2014","8,115.97","8,196.60","8,196.60","8,115.97","7.73M","-1.05%"
"01/16/2014","8,202.34","8,206.76","8,231.90","8,202.34","7.16M","-0.22%"
"01/15/2014","8,220.25","8,147.80","8,220.25","8,147.80","6.21M","2.36%"
"01/14/2014","8,030.53","7,968.05","8,075.77","7,968.05","7.32M","1.17%"
"01/13/2014","7,937.71","7,941.73","7,942.32","7,937.71","4.87M","1.33%"
"01/10/2014","7,833.79","7,761.97","7,833.79","7,743.55","18.39M","1.05%"
"01/09/2014","7,752.44","7,852.78","7,881.02","7,752.44","8.65M","-1.55%"
"01/08/2014","7,874.28","7,803.62","7,874.28","7,803.62","7.05M","1.21%"
"01/07/2014","7,779.88","7,788.72","7,788.72","7,779.88","5.84M","-2.14%"
"01/03/2014","7,949.61","8,026.35","8,026.35","7,949.61","2.84M","-1.27%"
"01/02/2014","8,052.27","8,059.56","8,059.56","8,052.27","3.28M","0.48%"
"12/30/2013","8,014.15","7,999.80","8,014.15","7,996.47","4.97M","-0.01%"
"12/27/2013","8,014.87","8,050.19","8,053.70","8,014.87","4.07M","-0.41%"
"12/23/2013","8,047.80","8,065.44","8,080.84","8,047.80","2.94M","0.22%"
"12/20/2013","8,029.81","7,988.09","8,029.81","7,967.41","13.02M","1.11%"
"12/19/2013","7,941.62","8,050.47","8,050.47","7,941.62","7.50M","-0.22%"
"12/18/2013","7,959.06","8,009.74","8,009.74","7,959.06","6.86M","0.60%"
